ID,text,user_followers_count,user_friends_count,user_location
2404,RT @NetflixBrasil: O evento do ano começou! 🐝 A 2ª temporada de #Bridgerton já está disponível https://t.co/UI0uHcAjyC,683,375,
2405,"RT @booksumers: todos concordamos que o benedict chapado foi a melhor coisa dessa temporada né?
#Bridgerton
https://t.co/tibXjEwNL6",132,117,na putaquepariu
2406,"Que saudades estava das músicas pop versões música clássica. 

Aaaaaaaaaaaaaaa #Bridgerton",466,916,Brazil
2407,"Penelope in the market like 
#Bridgerton https://t.co/VTE1eXABnX",4745,4714,"Ohio, USA"
2408,RT @Cynthia27S: Anthony oliendo el aroma de Kate es un turn on demasiado intenso i’m not gonna lie ❤️‍🔥🔥 #Bridgerton https://t.co/HBBUquUZkn,1756,2176,Mexico
2409,Viendo #Bridgerton https://t.co/OuZspPB14Y,366,310,Honduras
2410,RT @extraord1naryo: lo que me rompió esta escena al ver a anthony aliviado de que kate se despertara pero a la vez con tanto dolor porque casi la pierde #Bridgerton https://t.co/n3Zv631vsx,162,881,☀️
2411,"RT @BridGabi: SPOILER #Bridgerton
.
.
.
.
.
.
.
.
.
.
não sei vocês, mas todas as cenas que colocaram aquele som de coração batendo acelerado O MEU CORAÇÃO BATEU EXATAMENTE ASSIM, ESPECIALMENTE NESSA. PENSEI QUE EU FOSSE EXPLODIR, A TENSÃO!!! ELES ESTAVAM SEPARADOS POR MILÍMETROS 🗣️🗣️🗣️ https://t.co/l6l3yRIhD0",432,1104,brooklyn 99
2412,They definitely made us wait for it but episode 8 was EVERYTHING 😭 #Bridgerton,677,463,
2413,"RT @baysercel: que beijão viu? 🤌🏼

#Bridgerton https://t.co/PWNnUrXtyg",921,423,rj
2414,"RT @diannasabrina: Mano trocaram toda a personalidade da Edwina, ela nunca falaria que é meia-irmã da kate.
Mds a Edwina dos livros foi a primeira a perceber kathony e super apoiava os dois, já a da série parece uma adolescente com os hormônios a flor da pele.
#Bridgerton",505,2125,"Cacoal, Brasil"
2415,#Bridgerton #SaudiArabianGP #UkraineWar https://t.co/YpHYaXRXc4,237,321,"Chennai, India"
2416,"RT @LeidyMt_: How it started | How it ended 
❤️ 💔

#Bridgerton https://t.co/wwDrIQKKBw",1188,1128,49'31'38'1 — Colombia ♥✨
2417,"RT @SeriesReporter: Daphne viendo todas las interacciones de Anthony y Kate: 

#Bridgerton #bridgertonseason2 https://t.co/HjAwwyPTEd",756,1099,she/her
2418,DAPHNE CHE CAPISCE TUTTO DAL PRIMO MOMENTO CHE VEDE ANTHONY E KATE ASSIEME #Bridgerton,150,221,
2419,A Rainha já jogou umas lenhas nessa fogueira #BridgertonSpoilers #Bridgerton https://t.co/ZGK7yxLn95,1038,2182,
2420,I feel like the only one who has no problem knowing who Lady Whistledown is Penelope lol. That was obvious in season 1 before it was even exposed. #Bridgerton,1525,1343,"Ridgeland, MS"
2421,RT @bridgertonfav: a energia caótica dos dois nessa cena 😂❤️ #Bridgerton https://t.co/GCPHPtiCNP,102,663,Veneza
2422,RT @bridgertonfav: a energia caótica dos dois nessa cena 😂❤️ #Bridgerton https://t.co/GCPHPtiCNP,644,679,"books, marvel e taylor swift"
2423,"RT @blulentigginosa: benedict bridgerton is written by a woman.
#Bridgerton https://t.co/UgNGOEWvKZ",10331,8272,Brazil
2424,"Just discovered thanks to @TessaDare that when you like a tweet with the #Bridgerton hashtag, the heart turns into a B and then a 🐝 !!",1360,2370,"baltimore, maryland"
2425,RT @peetapcrker: my serotonin levels spike whenever kate and anthony bicker and insult each other #Bridgerton #bridgertonseason2 https://t.co/Sj7tAqgaxk,391,91,
2426,"RT @UniversoDSilvia: Nuevas fotos detrás de las cámaras de la segunda temporada de los #Bridgerton, ¿la habéis empezado ya? https://t.co/2IDO8vE3tu",876,723,Evermore
2427,I've just watched episode S02 | E08 of Bridgerton! #bridgerton https://t.co/XSBYBXZaIB #tvtime https://t.co/IfIWefNZ6Q,478,822,maya etienne ♥️ | fan acc
2428,RT @SeanTaitBircher: First big public playtest/demo will be May 6th at 2PM @Chupacabra_Con 2022. #ttrpg #ttrpgfamily #Bridgerton https://t.co/hvKawRYEk8,2594,16,
2429,"RT @extraord1naryo: simone ashley fue la mejor opción para interpretar a kate sharma, estoy fascinada, qué mujer preciosa #Bridgerton https://t.co/TfrhwZIK77",1191,2431,
2430,RT @NaseemaVeasey: Not Cressida out here talking shit when this her second year in a row &amp; she’s still unmarried? Like girl… Daphne handed you the prince on a platter and he STILL didn’t choose you. Get over it😭😭😭 #Bridgerton https://t.co/89LfJdBQ0t,391,91,
2431,"RT @BridgertonBR: ELES 🥺🥺🥺 O CASAL DO MOMENTO: KATHONY 

#Bridgerton https://t.co/NNGOAJDo4C",1188,1128,49'31'38'1 — Colombia ♥✨
2432,"the fact that they took out Kate's fear of storms and my fav library scene 💔
#Bridgerton",384,127,Qatar
2433,So who gone be the next most suitable bachelorette but secretly gay on #Bridgerton lol we need to spice this up,145,138,
2434,RT @favstjames: a procura de homem idêntico ao benedict bridgerton na aparência e personalidade para um relacionamento sério #Bridgerton https://t.co/AR4aJRtdoO,644,679,"books, marvel e taylor swift"
2435,RT @nniegarcia: Daphne every time she sees Anthony with Kate #Bridgerton https://t.co/fT6Z39YOCz,261,439,Virginia
2436,"Eu tô amando essa temporada tá diferente dos livros? Sim, mas a história está envolvente não consigo parar de assistir #Bridgerton",478,459,"Minas Gerais, Brasil"
2437,"CARA EU ENTENDI TUDOOOOOO, SHONDANAS VOCÊ É UM GENIO!!!!!! #Bridgerton",1254,1022,fan account
2438,Kate saw Aubrey Hall and she was impressed! #Bridgerton #BridgertonS2,113,530,Dante's inferno
2439,Watching #Bridgerton and you can't convince me that all of these costumes don't look better/best on melaninated skin.,3748,3962,"Atlanta, GA"
2440,RT @bananad00_: i've been thinking about this for an hour. #Bridgerton https://t.co/018YHEz8eI,360,513,"Cape Town, South Africa"
2441,"RT @umaGreenbriar: A temporada pode ter mil defeitos, mas a Rainha dando uma cheiradinha vai ser sempre o melhor entretenimento 
#Bridgerton https://t.co/7O4SWfnhzp",426,864,"Rio de Janeiro, Brasil"
2442,"RT @BridGabi: ""Será que ela passara a cheirar como o jardim? Ou aquele perfume enlouquecedor de lírios e sabonete ainda estava em sua pele?""

essa citação.
essa cena. 
apenas.

#Bridgerton https://t.co/bfu0ZFasEU",2893,3354,na coxa do Harry
2443,"RT @jelevision: it was love at first stride for them

#kanthony #bridgerton https://t.co/mYxZ40Od3S",369,254,"kyoto, japan"
2444,"RT
#survivoralllstar2022 #SurvivorAllStar2022 #survivor2022allstar #Bridgerton #muhsinyazicioglu #SaudiArabianGP #جدة_الأن #SaudiArabiaGP #burakyilmaz #survivorekstra #hayirlicumalar #GMMTVSafeHouseSS3D5 #Crypto #KonkaLive #PortugalVsTurkey https://t.co/spOaUhINRY",373,127,Ziyagiller 🍸
2445,"RT @blulentigginosa: benedict bridgerton is written by a woman.
#Bridgerton https://t.co/UgNGOEWvKZ",1383,1551,"Fortaleza, Brasil 🦢🗞️"
2446,Anthony was about to faint when Kate walked down the aisle. Hot tears. He’s spending the ceremony staring at her. This wedding is stressful. I’m stressed. #Bridgerton,2124,1477,My constellation is in Space
2447,"Fui assistir um episódio com o grupo de rp de Bridgerton no Rave e no final meti um Evidências, nunca esquecerei 
#Bridgerton",408,826,
2448,"RT @BridGabi: ""Era simples: Kate era tudo para ele. Se negasse isso, poderia muito bem parar de respirar imediatamente.""

(eu vivo no sorriso do anthony nessa cena final 🥺🤏🏽💗)
#Bridgerton https://t.co/wIPLU4nDCJ",644,679,"books, marvel e taylor swift"
2449,RT @myqueenzoya: she’s so me #Bridgerton https://t.co/OkVE79yLVU,2114,1467,Lontano da qui
2450,RT @tvrkishhdelight: I‘ll never forgive Shonda Rhimes and Chris van Dusen for this #Bridgerton https://t.co/5RsQZhfDoe,820,789,https://linktr.ee/bamfpire
2451,I cannot believe that Edwina is this oblivious urrrggggg #Bridgerton,414,598,"Brooklyn, NY"
2452,I’d forgotten how unfortunate of a puppet Edwina is. #Bridgerton,775,520,"Hamilton Square, NJ"
2453,Big up Auntie Shonda for the new season of #Bridgerton,458,319,"London, England"
2454,I’m so happy #Bridgerton came out with a season 2 😊,436,319,In my bag 810 🤍
2455,RT @nniegarcia: Daphne every time she sees Anthony with Kate #Bridgerton https://t.co/fT6Z39YOCz,391,91,
2456,"RT @diannasabrina: Mano trocaram toda a personalidade da Edwina, ela nunca falaria que é meia-irmã da kate.
Mds a Edwina dos livros foi a primeira a perceber kathony e super apoiava os dois, já a da série parece uma adolescente com os hormônios a flor da pele.
#Bridgerton",174,464,District 9 🇵🇹
2457,"RT @HottyCouture: Let’s dive into the fake Georgian portraits of #Bridgerton ! Right out of the gate, we see this portrait of a young Lady Danbury, based on a 1777-78 portrait of Miss Sarah Campbell by Sir Joshua Reynolds in the @YaleBritishArt collection. https://t.co/42YSlA798Y",3229,2634,"Nashville, TN"
2458,"RT @lovebridgerton: O TANTO QUE EU RI DISSO AQUI MEU DEUS
#Bridgerton https://t.co/jpRgioIw2n",644,679,"books, marvel e taylor swift"
2459,"RT @alicxss: eu não aceito nenhuma crítica NENHUMA CRÍTICA a KATHONY, eles entregaram TUDO, casal perfeito e química PERFEITA #Bridgerton https://t.co/h9UhS98I7c",1575,1970,
2460,"it was HOT 🔞🥵

#Bridgerton #Kanthony https://t.co/3t0Fjvc0Tp",848,,
2461,"Pra quem não leu os livros a série tá perfeita.. quem leu e é fã tá puto 🤣🤣🤣 eu tô tentando me conformar (mas a série tá boa msm, só mudaram tudo dos livros kkkkkkkk) #Bridgerton",200,313,"São Luís, Brasil"
2462,"RT @fluffho: Phillip Crane who?? Let me pretend he doesn't exist and this pretty man would be Eloise' husband. THEIR CHEMISTRY!! *chef's kiss* 

#Bridgerton #BridgertonSpoilers https://t.co/GvPk0APyMF",954,533,24 ⁞ warner's wife
2463,RT @jelevision: appreciation post for kate sharma and her side braid ♥️ #Bridgerton https://t.co/PozOIDvQS8,651,170,she/her
2464,RT @BridGabi: o olhar da kate para o anthony nessa cena aqui é a minha religião 🛐 #Bridgerton https://t.co/EPqLm3asY0,104,391,
2465,RT @bridgertonfav: a energia caótica dos dois nessa cena 😂❤️ #Bridgerton https://t.co/GCPHPtiCNP,185,884,Velaris/ Idris/ Terrasen
2466,"RT @BridgertonBR: ELES 🥺🥺🥺 O CASAL DO MOMENTO: KATHONY 

#Bridgerton https://t.co/NNGOAJDo4C",1959,1176,fan account
2467,"RT @cxlinbridgerton: você sabia? para interpretar o coringa, joaquin phoenix teve que assistir 5 episódios de anthony e edwina cortejando
#bridgerton",1832,2445,Multiverse of Madness
2468,are you telling me that we would've dropped the Edwina business and moved on to Kate the one he's actually attracted to if only Anthony was less competitive LMAO #Bridgerton https://t.co/CeGmJjFiXp,569,158,youaremyworldlois
2469,They are literally stuck in the mud and it’s adorable. #Bridgerton,1815,3073,
2470,"RT @bellalafin: #Bridgerton SPOILER
.
.
.
.
.
.
.
.
PORQUE ninguém tá falando sobre como o nome da Kate é KATHANI????? achei a coisa mais LINDA, o jeito que o Anthony olhou pra ela e falou o nome dela.",833,848,
2471,"RT @Gabibs_V: As duas únicas coisas que salvaram essa temporada foi ver o Benedict chapado e a química impecável da Kate e do Anthony mesmo com toda a história deles cagada.... 
#Bridgerton https://t.co/DAYftmCdbG",174,464,District 9 🇵🇹
2472,RT @KIRAVERSE: #KATHONY: we were too close to the stars #Bridgerton https://t.co/mS73EhaM9S,2386,991,20 | white | lesbian | deaf ♿️
2473,"RT @justaliarr: ""Você é Pen. Você não conta""

Eu já deveria ter superado ele ""rejeitando"" ela nos livros, mas pqp assistir é pior ainda. CRLH COLIN. #Bridgerton https://t.co/qAOqN8YE2l",2893,3354,na coxa do Harry
2474,"RT @purpIetales: ""my honor is hanging by a thread that grows more precarious with every moment in your presence. you're the bane of my existence. and the object of all my desires. night and day, i dream of you""
#BridgertonSpoilers #Bridgerton https://t.co/45Iq0Szk0x",111,123,
2475,"They were right, there's not enough boinking, but Enemies-to-Lovers couples turn on every light on my tree. #Bridgerton 

Also, Mondrich is still the hot one.",242,809,"Los Angeles, CA"
2476,he’s just a bit unwell #Bridgerton https://t.co/s8QjTqGlJ1,397,374,she/her
2477,Deveria ser considerado crime o que fizeram nessa segunda temporada de #Bridgerton,220,24,"Belo Horizonte, Brasil"
2478,"#Bridgerton so right, so true https://t.co/qTcuarMBX6",174,792,Tree town
2479,"RT @jeylopees: O verdadeiro diamante da temporada que não teve o destaque que merecia foi ele, o Newton #Bridgerton https://t.co/J4F85aC9bD",2893,3354,na coxa do Harry
2480,Segunda temporada de #Bridgerton 😍❤️ !!!!,382,596,Mexico City
2481,RT @Third3Lapat_333: MVP ของ ตอนแรกเลย 🙏🏻🙏🏻 #bridgerton https://t.co/xsjMTezz5c,222,757,
2482,RT @bridgertonfav: a energia caótica dos dois nessa cena 😂❤️ #Bridgerton https://t.co/GCPHPtiCNP,1575,1970,
2483,"RT @_m4nel1: a Daphne nesse mood aqui toda vez que vê o Anthony e a Kate implicando/conversando um com o outro 
#Bridgerton 
#bridgertonseason2 https://t.co/meYMUrRTcl",2893,3354,na coxa do Harry
2484,"Now to watch #Bridgerton and be hornt as heck. 🥵

✨March 25th is out here GIVING US THE GOODS Y’ALL. ✨",515,336,TX
2485,Damn I be feeling bad about Kate… it be sad to watch everyone disregard her but the Bridgertons #Bridgerton,262,231,
2486,"RT @brdgertonbrazil: Benedict Bridgerton é o homem mais lindo do mundo.

#Bridgerton https://t.co/tmcm246ekg",104,391,
2487,"No hay nada en la tierra que sea tan codiciado como un diamante ♦️ 
#Bridgerton",22082,11366,En La Luna
2488,"A famosa frase: de ladinho 🗣️🗣️🗣️🗣️
#bridgerton

https://t.co/1L6SxPEe7S",4612,2541,sana deli gibi aşık oldum
2489,RT @emrobros: My Nerdy Plant Boy is here and that's all that matters 🥰🌱 #Bridgerton #BridgertonSpoilers https://t.co/ic8keXPrvO,116,118,she/her
2490,RT @bridgertonfav: a energia caótica dos dois nessa cena 😂❤️ #Bridgerton https://t.co/GCPHPtiCNP,887,191,Brasil
2491,"RT @booksumers: todos concordamos que o benedict chapado foi a melhor coisa dessa temporada né?
#Bridgerton
https://t.co/tibXjEwNL6",1134,1179,ela/dela
2492,"RT @amanimslove: mas o anthony é uma chacota mesmo KWKWKWS ele falando que vai fazer de tudo pro plano funcionar, que vai ignorar a kate, mas quando ela passa, ele olha pra ela assim: #Bridgerton https://t.co/J1uFSyKgrX",546,1156,Brasil
2493,Season 2 is not playing👏🏾👏🏾 #Bridgerton,802,443,My mind
2494,RT @bridgertonfav: a energia caótica dos dois nessa cena 😂❤️ #Bridgerton https://t.co/GCPHPtiCNP,203,295,Mikrokosmos
2495,"RT @dailykanthony: You're lying if u say u didn't feel goosebumps during this scene:

#bridgertonseason2 #Kanthony #Bridgerton https://t.co/cVQl3wTcq7",170,249,she/her. not a minor.
2496,"I applaud #Bridgerton ep2 to get me to go from cackling to my heart racing within the span of 5min.

That's some good af romantic tension 🫠",804,905,
2497,"Minor #Bridgerton casting spoiler, I suppose, but my new headcanon is that the Sheffield fortune will end up bankrolling the Greyhounds of AFC Richmond. #TedLasso",18678,93,"Queens, NY"
2498,I love all the #Bridgerton boys…I can’t even pick a favorite 🖤🖤🖤 https://t.co/mtSPy4Rqqk,182,1196,"Salt Lake City, UT"
2499,"Istg if they don't give me season 3 I'll screammmmm 
#Bridgerton",149,199,kenma kozume only
2500,RT @bridgertonfav: a energia caótica dos dois nessa cena 😂❤️ #Bridgerton https://t.co/GCPHPtiCNP,282,368,
2501,"RT @_rai_all: Anthony dando pane no sistema quando a Kate levantou o vestido pra passar por um tronco e deixou a pernona linda de fora FOI OQ EU PEDI SIM
#Bridgerton #bridgertonseason2 https://t.co/vq6DkYg97m",1173,1065,Brasil
2502,RT @jelevision: appreciation post for kate sharma and her side braid ♥️ #Bridgerton https://t.co/PozOIDvQS8,279,123,California
2503,"RT @lovebridgerton: ISSO É TÃO KATHONY NÃO RESPIRO
#Bridgerton https://t.co/UgMrixPjGW",138,539,"Pará de Minas, Brasil"
2504,"RT @blulentigginosa: benedict bridgerton is written by a woman.
#Bridgerton https://t.co/UgNGOEWvKZ",3749,2031,📚🐝🏹
2505,"RT @Savemeaa1: ""Starai alla larga dalle donne?""
""Per il momento, sì""
""Io sono una donna"" 
""Tu sei Pen. Tu non conti. Sei mia amica""
In questo preciso momento potete sentire il mio cuore e quello di Penelope spezzarsi in mille pezzi 
#Bridgerton #bridgertonseason2",150,221,
2506,"RT @elainfavs: alguém explica pra Netflix que a Edwina é FIGURANTE e a kate PROTAGONISTA e não ao contrário, por que eu acho que não entenderam #Bridgerton",1634,1509,Lando • Lewis
2507,"Será que esse pessoal que tá decepcionado com a ADAPTAÇÃO de Bridgerton, conhece Fallen? #Bridgerton",178,208,"Parauapebas, Brasil"
2508,"RT @diannasabrina: Mano trocaram toda a personalidade da Edwina, ela nunca falaria que é meia-irmã da kate.
Mds a Edwina dos livros foi a primeira a perceber kathony e super apoiava os dois, já a da série parece uma adolescente com os hormônios a flor da pele.
#Bridgerton",185,884,Velaris/ Idris/ Terrasen
2509,As someone who HAS actually made the choice between family and marriage to a man you love… it’s absolutely worth it. Marry for love. #Bridgerton,764,687,The Archives
